p,group,t,trial_num,rt,correct,cue,flanker_middle_direction,flanker_type,flanker_location,block_duration,stim_duration,exp_stage,key_press,correct_response,full_screen,focus_shifts
22,mt,1,2,660,TRUE,double,right,congruent,down,660,660,test,39,39,TRUE,0
22,mt,1,3,415,TRUE,spatial,left,neutral,up,415,415,test,37,37,TRUE,0
22,mt,1,4,661,TRUE,spatial,right,incongruent,down,661,661,test,39,39,TRUE,0
22,mt,1,5,622,TRUE,nocue,right,incongruent,up,622,622,test,39,39,TRUE,0
22,mt,1,6,908,TRUE,spatial,left,congruent,down,908,908,test,37,37,TRUE,0
22,mt,1,7,598,TRUE,center,left,congruent,down,598,598,test,37,37,TRUE,0
22,mt,1,8,506,TRUE,nocue,left,congruent,down,506,506,test,37,37,TRUE,0
22,mt,1,9,460,TRUE,spatial,right,neutral,down,460,460,test,39,39,TRUE,0
22,mt,1,10,548,TRUE,nocue,right,neutral,down,548,548,test,39,39,TRUE,0
22,mt,1,11,621,TRUE,double,right,neutral,up,621,621,test,39,39,TRUE,0
22,mt,1,12,413,TRUE,double,right,congruent,up,413,413,test,39,39,TRUE,0
22,mt,1,14,575,TRUE,double,left,neutral,down,575,575,test,37,37,TRUE,0
22,mt,1,15,595,TRUE,nocue,left,neutral,up,595,595,test,37,37,TRUE,0
22,mt,1,16,591,TRUE,center,right,neutral,up,591,591,test,39,39,TRUE,0
22,mt,1,17,587,TRUE,center,right,neutral,down,587,587,test,39,39,TRUE,0
22,mt,1,18,816,TRUE,double,left,incongruent,up,816,816,test,37,37,TRUE,0
22,mt,1,19,715,TRUE,double,left,neutral,up,715,715,test,37,37,TRUE,0
22,mt,1,20,544,TRUE,spatial,right,congruent,down,544,544,test,39,39,TRUE,0
22,mt,1,21,570,TRUE,spatial,left,neutral,down,570,570,test,37,37,TRUE,0
22,mt,1,22,534,TRUE,center,left,neutral,down,534,534,test,37,37,TRUE,0
22,mt,1,23,664,TRUE,nocue,left,congruent,up,664,664,test,37,37,TRUE,0
22,mt,1,24,684,TRUE,double,right,incongruent,up,684,684,test,39,39,TRUE,0
22,mt,1,25,683,TRUE,center,right,incongruent,up,683,683,test,39,39,TRUE,0
22,mt,1,26,696,TRUE,double,right,incongruent,down,696,696,test,39,39,TRUE,0
22,mt,1,27,415,TRUE,spatial,right,neutral,up,415,415,test,39,39,TRUE,0
22,mt,1,28,540,TRUE,center,right,congruent,up,540,540,test,39,39,TRUE,0
22,mt,1,29,667,TRUE,center,left,incongruent,down,667,667,test,37,37,TRUE,0
22,mt,1,31,564,TRUE,nocue,right,congruent,up,564,564,test,39,39,TRUE,0
22,mt,1,32,438,TRUE,double,left,incongruent,down,438,438,test,37,37,TRUE,0
22,mt,1,33,581,TRUE,center,left,congruent,up,581,581,test,37,37,TRUE,0
22,mt,1,34,593,TRUE,nocue,right,neutral,up,593,593,test,39,39,TRUE,0
22,mt,1,35,491,TRUE,nocue,left,neutral,down,491,491,test,37,37,TRUE,0
22,mt,1,36,404,TRUE,spatial,right,congruent,up,404,404,test,39,39,TRUE,0
22,mt,1,37,457,TRUE,spatial,left,incongruent,up,457,457,test,37,37,TRUE,0
22,mt,1,38,618,TRUE,double,left,congruent,down,618,618,test,37,37,TRUE,0
22,mt,1,39,689,TRUE,nocue,left,incongruent,up,689,689,test,37,37,TRUE,0
22,mt,1,40,645,TRUE,spatial,right,incongruent,up,645,645,test,39,39,TRUE,0
22,mt,1,41,666,TRUE,double,left,congruent,up,666,666,test,37,37,TRUE,0
22,mt,1,42,868,TRUE,center,right,incongruent,down,868,868,test,39,39,TRUE,0
22,mt,1,43,751,TRUE,nocue,right,congruent,down,751,751,test,39,39,TRUE,0
22,mt,1,44,424,TRUE,spatial,left,congruent,up,424,424,test,37,37,TRUE,0
22,mt,1,45,589,TRUE,center,left,incongruent,up,589,589,test,37,37,TRUE,0
22,mt,1,46,834,TRUE,double,right,neutral,down,834,834,test,39,39,TRUE,0
22,mt,1,47,622,TRUE,center,right,congruent,down,622,622,test,39,39,TRUE,0
22,mt,1,48,867,TRUE,nocue,right,incongruent,down,867,867,test,39,39,TRUE,0
22,mt,1,49,613,TRUE,center,right,congruent,down,613,613,test,39,39,TRUE,0
22,mt,1,50,461,TRUE,spatial,right,neutral,down,461,461,test,39,39,TRUE,0
22,mt,1,51,645,TRUE,nocue,right,incongruent,down,645,645,test,39,39,TRUE,0
22,mt,1,52,360,TRUE,spatial,left,congruent,up,360,360,test,37,37,TRUE,0
22,mt,1,53,542,TRUE,spatial,right,incongruent,up,542,542,test,39,39,TRUE,0
22,mt,1,54,451,TRUE,center,left,congruent,down,451,451,test,37,37,TRUE,0
22,mt,1,55,566,TRUE,double,right,incongruent,up,566,566,test,39,39,TRUE,0
22,mt,1,56,622,TRUE,nocue,left,congruent,up,622,622,test,37,37,TRUE,0
22,mt,1,57,675,TRUE,center,left,incongruent,up,675,675,test,37,37,TRUE,0
22,mt,1,58,547,TRUE,center,left,neutral,down,547,547,test,37,37,TRUE,0
22,mt,1,59,592,TRUE,center,left,neutral,up,592,592,test,37,37,TRUE,0
22,mt,1,60,456,TRUE,spatial,left,neutral,up,456,456,test,37,37,TRUE,0
22,mt,1,61,497,TRUE,nocue,left,neutral,down,497,497,test,37,37,TRUE,0
22,mt,1,63,655,TRUE,nocue,right,incongruent,up,655,655,test,39,39,TRUE,0
22,mt,1,64,568,TRUE,nocue,left,congruent,down,568,568,test,37,37,TRUE,0
22,mt,1,65,566,TRUE,center,right,neutral,up,566,566,test,39,39,TRUE,0
22,mt,1,66,557,TRUE,center,right,congruent,up,557,557,test,39,39,TRUE,0
22,mt,1,67,567,TRUE,spatial,left,incongruent,down,567,567,test,37,37,TRUE,0
22,mt,1,68,483,TRUE,double,right,neutral,down,483,483,test,39,39,TRUE,0
22,mt,1,69,364,TRUE,spatial,right,congruent,down,364,364,test,39,39,TRUE,0
22,mt,1,70,716,TRUE,center,right,incongruent,down,716,716,test,39,39,TRUE,0
22,mt,1,71,572,TRUE,nocue,right,congruent,down,572,572,test,39,39,TRUE,0
22,mt,1,72,465,TRUE,nocue,right,neutral,down,465,465,test,39,39,TRUE,0
22,mt,1,73,451,TRUE,double,right,congruent,up,451,451,test,39,39,TRUE,0
22,mt,1,74,512,TRUE,nocue,right,congruent,up,512,512,test,39,39,TRUE,0
22,mt,1,75,537,TRUE,double,left,neutral,up,537,537,test,37,37,TRUE,0
22,mt,1,76,545,TRUE,nocue,left,incongruent,up,545,545,test,37,37,TRUE,0
22,mt,1,77,587,TRUE,double,right,congruent,down,587,587,test,39,39,TRUE,0
22,mt,1,78,488,TRUE,double,right,neutral,up,488,488,test,39,39,TRUE,0
22,mt,1,79,800,TRUE,double,left,incongruent,up,800,800,test,37,37,TRUE,0
22,mt,1,80,416,TRUE,spatial,left,congruent,down,416,416,test,37,37,TRUE,0
22,mt,1,81,609,TRUE,center,right,neutral,down,609,609,test,39,39,TRUE,0
22,mt,1,82,714,TRUE,double,left,congruent,down,714,714,test,37,37,TRUE,0
22,mt,1,83,889,TRUE,spatial,right,incongruent,down,889,889,test,39,39,TRUE,0
22,mt,1,84,534,TRUE,spatial,right,neutral,up,534,534,test,39,39,TRUE,0
22,mt,1,85,712,TRUE,double,right,incongruent,down,712,712,test,39,39,TRUE,0
22,mt,1,86,516,TRUE,spatial,right,congruent,up,516,516,test,39,39,TRUE,0
22,mt,1,87,764,TRUE,nocue,left,neutral,up,764,764,test,37,37,TRUE,0
22,mt,1,88,536,TRUE,spatial,left,incongruent,up,536,536,test,37,37,TRUE,0
22,mt,1,89,537,TRUE,center,left,congruent,up,537,537,test,37,37,TRUE,0
22,mt,1,90,622,TRUE,center,left,incongruent,down,622,622,test,37,37,TRUE,0
22,mt,1,91,628,TRUE,nocue,right,neutral,up,628,628,test,39,39,TRUE,0
22,mt,1,92,539,TRUE,center,right,incongruent,up,539,539,test,39,39,TRUE,0
22,mt,1,93,541,TRUE,double,left,congruent,up,541,541,test,37,37,TRUE,0
22,mt,1,94,649,TRUE,nocue,left,incongruent,down,649,649,test,37,37,TRUE,0
22,mt,1,95,642,TRUE,double,left,neutral,down,642,642,test,37,37,TRUE,0
22,mt,1,96,437,TRUE,spatial,left,neutral,down,437,437,test,37,37,TRUE,0
22,mt,1,97,610,TRUE,nocue,right,neutral,down,610,610,test,39,39,TRUE,0
22,mt,1,98,386,TRUE,spatial,right,neutral,up,386,386,test,39,39,TRUE,0
22,mt,1,99,451,TRUE,spatial,right,neutral,down,451,451,test,39,39,TRUE,0
22,mt,1,100,613,TRUE,nocue,left,congruent,down,613,613,test,37,37,TRUE,0
22,mt,1,101,496,TRUE,double,left,congruent,up,496,496,test,37,37,TRUE,0
22,mt,1,102,554,TRUE,double,right,congruent,up,554,554,test,39,39,TRUE,0
22,mt,1,103,400,TRUE,spatial,left,neutral,down,400,400,test,37,37,TRUE,0
22,mt,1,104,624,TRUE,nocue,left,congruent,up,624,624,test,37,37,TRUE,0
22,mt,1,106,759,TRUE,nocue,left,incongruent,up,759,759,test,37,37,TRUE,0
22,mt,1,107,612,TRUE,center,right,incongruent,up,612,612,test,39,39,TRUE,0
22,mt,1,108,576,TRUE,double,right,neutral,up,576,576,test,39,39,TRUE,0
22,mt,1,109,640,TRUE,center,right,incongruent,down,640,640,test,39,39,TRUE,0
22,mt,1,110,724,TRUE,nocue,right,neutral,up,724,724,test,39,39,TRUE,0
22,mt,1,111,628,TRUE,double,right,neutral,down,628,628,test,39,39,TRUE,0
22,mt,1,112,680,TRUE,nocue,left,neutral,down,680,680,test,37,37,TRUE,0
22,mt,1,113,788,TRUE,spatial,left,incongruent,down,788,788,test,37,37,TRUE,0
22,mt,1,114,679,TRUE,center,left,neutral,up,679,679,test,37,37,TRUE,0
22,mt,1,115,575,TRUE,center,left,congruent,down,575,575,test,37,37,TRUE,0
22,mt,1,116,402,TRUE,spatial,right,congruent,up,402,402,test,39,39,TRUE,0
22,mt,1,117,512,TRUE,spatial,left,neutral,up,512,512,test,37,37,TRUE,0
22,mt,1,118,810,TRUE,spatial,left,incongruent,up,810,810,test,37,37,TRUE,0
22,mt,1,119,666,TRUE,center,left,incongruent,down,666,666,test,37,37,TRUE,0
22,mt,1,120,549,TRUE,nocue,left,neutral,up,549,549,test,37,37,TRUE,0
22,mt,1,121,437,TRUE,spatial,left,congruent,up,437,437,test,37,37,TRUE,0
22,mt,1,122,456,TRUE,double,left,neutral,up,456,456,test,37,37,TRUE,0
22,mt,1,123,490,TRUE,spatial,right,incongruent,up,490,490,test,39,39,TRUE,0
22,mt,1,124,548,TRUE,double,right,incongruent,up,548,548,test,39,39,TRUE,0
22,mt,1,125,722,TRUE,nocue,left,incongruent,down,722,722,test,37,37,TRUE,0
22,mt,1,126,531,TRUE,double,left,incongruent,up,531,531,test,37,37,TRUE,0
22,mt,1,127,463,TRUE,spatial,left,congruent,down,463,463,test,37,37,TRUE,0
22,mt,1,128,774,TRUE,spatial,right,incongruent,down,774,774,test,39,39,TRUE,0
22,mt,1,129,682,TRUE,center,left,neutral,down,682,682,test,37,37,TRUE,0
22,mt,1,130,567,TRUE,nocue,right,congruent,up,567,567,test,39,39,TRUE,0
22,mt,1,131,525,TRUE,center,right,congruent,up,525,525,test,39,39,TRUE,0
22,mt,1,132,690,TRUE,nocue,right,congruent,down,690,690,test,39,39,TRUE,0
22,mt,1,133,588,TRUE,double,right,congruent,down,588,588,test,39,39,TRUE,0
22,mt,1,134,567,TRUE,double,left,neutral,down,567,567,test,37,37,TRUE,0
22,mt,1,135,862,TRUE,center,left,incongruent,up,862,862,test,37,37,TRUE,0
22,mt,1,136,511,TRUE,center,right,congruent,down,511,511,test,39,39,TRUE,0
22,mt,1,137,561,TRUE,center,right,neutral,down,561,561,test,39,39,TRUE,0
22,mt,1,138,751,TRUE,double,left,incongruent,down,751,751,test,37,37,TRUE,0
22,mt,1,139,551,TRUE,center,right,neutral,up,551,551,test,39,39,TRUE,0
22,mt,1,140,638,TRUE,nocue,right,incongruent,down,638,638,test,39,39,TRUE,0
22,mt,1,141,563,TRUE,center,left,congruent,up,563,563,test,37,37,TRUE,0
22,mt,1,142,641,TRUE,nocue,right,incongruent,up,641,641,test,39,39,TRUE,0
22,mt,1,143,637,TRUE,double,left,congruent,down,637,637,test,37,37,TRUE,0
22,mt,1,144,595,TRUE,spatial,right,congruent,down,595,595,test,39,39,TRUE,0
22,mt,2,1,538,TRUE,center,right,neutral,up,538,538,test,39,39,TRUE,0
22,mt,2,2,502,TRUE,center,left,neutral,down,502,502,test,37,37,TRUE,0
22,mt,2,3,666,TRUE,spatial,right,neutral,down,666,666,test,39,39,TRUE,0
22,mt,2,4,418,TRUE,spatial,left,congruent,up,418,418,test,37,37,TRUE,0
22,mt,2,5,690,TRUE,spatial,right,incongruent,down,690,690,test,39,39,TRUE,0
22,mt,2,6,432,TRUE,double,left,incongruent,up,432,432,test,37,37,TRUE,0
22,mt,2,7,430,TRUE,nocue,right,congruent,up,430,430,test,39,39,TRUE,0
22,mt,2,8,380,TRUE,spatial,right,congruent,down,380,380,test,39,39,TRUE,0
22,mt,2,9,363,TRUE,double,left,congruent,up,363,363,test,37,37,TRUE,0
22,mt,2,10,486,TRUE,center,left,neutral,up,486,486,test,37,37,TRUE,0
22,mt,2,11,509,TRUE,nocue,left,neutral,down,509,509,test,37,37,TRUE,0
22,mt,2,12,404,TRUE,spatial,right,congruent,up,404,404,test,39,39,TRUE,0
22,mt,2,13,567,TRUE,center,right,incongruent,up,567,567,test,39,39,TRUE,0
22,mt,2,14,564,TRUE,double,right,neutral,down,564,564,test,39,39,TRUE,0
22,mt,2,15,474,TRUE,center,left,incongruent,up,474,474,test,37,37,TRUE,0
22,mt,2,16,447,TRUE,spatial,left,incongruent,up,447,447,test,37,37,TRUE,0
22,mt,2,17,472,TRUE,center,right,congruent,up,472,472,test,39,39,TRUE,0
22,mt,2,18,578,TRUE,center,right,neutral,down,578,578,test,39,39,TRUE,0
22,mt,2,19,477,TRUE,nocue,left,neutral,up,477,477,test,37,37,TRUE,0
22,mt,2,20,527,TRUE,nocue,left,incongruent,down,527,527,test,37,37,TRUE,0
22,mt,2,21,550,TRUE,center,left,congruent,down,550,550,test,37,37,TRUE,0
22,mt,2,22,558,TRUE,double,left,neutral,down,558,558,test,37,37,TRUE,0
22,mt,2,24,372,TRUE,spatial,left,incongruent,down,372,372,test,37,37,TRUE,0
22,mt,2,25,581,TRUE,double,right,neutral,up,581,581,test,39,39,TRUE,0
22,mt,2,26,622,TRUE,nocue,right,incongruent,down,622,622,test,39,39,TRUE,0
22,mt,2,27,602,TRUE,spatial,left,neutral,down,602,602,test,37,37,TRUE,0
22,mt,2,28,651,TRUE,center,right,congruent,down,651,651,test,39,39,TRUE,0
22,mt,2,29,657,TRUE,double,right,incongruent,up,657,657,test,39,39,TRUE,0
22,mt,2,30,680,TRUE,double,right,incongruent,down,680,680,test,39,39,TRUE,0
22,mt,2,31,449,TRUE,double,left,neutral,up,449,449,test,37,37,TRUE,0
22,mt,2,32,655,TRUE,nocue,left,congruent,up,655,655,test,37,37,TRUE,0
22,mt,2,33,598,TRUE,nocue,right,neutral,down,598,598,test,39,39,TRUE,0
22,mt,2,34,400,TRUE,spatial,right,neutral,up,400,400,test,39,39,TRUE,0
22,mt,2,35,383,TRUE,double,right,congruent,up,383,383,test,39,39,TRUE,0
22,mt,2,36,683,TRUE,double,right,congruent,down,683,683,test,39,39,TRUE,0
22,mt,2,37,626,TRUE,nocue,left,incongruent,up,626,626,test,37,37,TRUE,0
22,mt,2,38,587,TRUE,center,left,incongruent,down,587,587,test,37,37,TRUE,0
22,mt,2,39,376,TRUE,spatial,left,neutral,up,376,376,test,37,37,TRUE,0
22,mt,2,40,400,TRUE,spatial,left,congruent,down,400,400,test,37,37,TRUE,0
22,mt,2,41,468,TRUE,spatial,right,incongruent,up,468,468,test,39,39,TRUE,0
22,mt,2,42,517,TRUE,center,left,congruent,up,517,517,test,37,37,TRUE,0
22,mt,2,43,519,TRUE,nocue,right,congruent,down,519,519,test,39,39,TRUE,0
22,mt,2,44,631,TRUE,double,left,congruent,down,631,631,test,37,37,TRUE,0
22,mt,2,45,563,TRUE,nocue,right,incongruent,up,563,563,test,39,39,TRUE,0
22,mt,2,46,531,TRUE,nocue,right,neutral,up,531,531,test,39,39,TRUE,0
22,mt,2,47,666,TRUE,double,left,incongruent,down,666,666,test,37,37,TRUE,0
22,mt,2,48,660,TRUE,nocue,left,congruent,down,660,660,test,37,37,TRUE,0
22,mt,2,49,577,TRUE,center,right,incongruent,up,577,577,test,39,39,TRUE,0
22,mt,2,50,543,TRUE,center,right,congruent,down,543,543,test,39,39,TRUE,0
22,mt,2,51,511,TRUE,double,right,congruent,down,511,511,test,39,39,TRUE,0
22,mt,2,52,530,TRUE,double,left,congruent,down,530,530,test,37,37,TRUE,0
22,mt,2,53,638,TRUE,nocue,right,congruent,down,638,638,test,39,39,TRUE,0
22,mt,2,54,448,TRUE,spatial,right,congruent,up,448,448,test,39,39,TRUE,0
22,mt,2,55,538,TRUE,spatial,left,neutral,up,538,538,test,37,37,TRUE,0
22,mt,2,56,514,TRUE,center,right,neutral,down,514,514,test,39,39,TRUE,0
22,mt,2,57,446,TRUE,nocue,right,neutral,up,446,446,test,39,39,TRUE,0
22,mt,2,58,569,TRUE,spatial,left,congruent,down,569,569,test,37,37,TRUE,0
22,mt,2,59,611,TRUE,nocue,left,neutral,up,611,611,test,37,37,TRUE,0
22,mt,2,60,564,TRUE,double,right,neutral,up,564,564,test,39,39,TRUE,0
22,mt,2,61,372,TRUE,spatial,right,congruent,down,372,372,test,39,39,TRUE,0
22,mt,2,63,385,TRUE,spatial,right,neutral,down,385,385,test,39,39,TRUE,0
22,mt,2,64,396,TRUE,nocue,left,congruent,up,396,396,test,37,37,TRUE,0
22,mt,2,65,607,TRUE,double,right,incongruent,down,607,607,test,39,39,TRUE,0
22,mt,2,66,513,TRUE,double,left,incongruent,up,513,513,test,37,37,TRUE,0
22,mt,2,67,531,TRUE,nocue,left,neutral,down,531,531,test,37,37,TRUE,0
22,mt,2,68,593,TRUE,nocue,right,neutral,down,593,593,test,39,39,TRUE,0
22,mt,2,69,454,TRUE,double,left,neutral,up,454,454,test,37,37,TRUE,0
22,mt,2,70,517,TRUE,nocue,right,incongruent,up,517,517,test,39,39,TRUE,0
22,mt,2,71,417,TRUE,spatial,left,congruent,up,417,417,test,37,37,TRUE,0
22,mt,2,72,560,TRUE,double,right,neutral,down,560,560,test,39,39,TRUE,0
22,mt,2,73,386,TRUE,spatial,right,neutral,up,386,386,test,39,39,TRUE,0
22,mt,2,74,448,TRUE,center,right,congruent,up,448,448,test,39,39,TRUE,0
22,mt,2,75,552,TRUE,center,left,congruent,down,552,552,test,37,37,TRUE,0
22,mt,2,76,586,TRUE,nocue,right,incongruent,down,586,586,test,39,39,TRUE,0
22,mt,2,77,817,TRUE,nocue,left,incongruent,up,817,817,test,37,37,TRUE,0
22,mt,2,78,462,TRUE,spatial,left,incongruent,up,462,462,test,37,37,TRUE,0
22,mt,2,79,524,TRUE,center,right,neutral,up,524,524,test,39,39,TRUE,0
22,mt,2,80,467,TRUE,double,right,incongruent,up,467,467,test,39,39,TRUE,0
22,mt,2,81,502,TRUE,double,right,congruent,up,502,502,test,39,39,TRUE,0
22,mt,2,82,583,TRUE,spatial,right,incongruent,down,583,583,test,39,39,TRUE,0
22,mt,2,83,406,TRUE,nocue,right,congruent,up,406,406,test,39,39,TRUE,0
22,mt,2,84,444,TRUE,spatial,left,incongruent,down,444,444,test,37,37,TRUE,0
22,mt,2,85,536,TRUE,center,left,incongruent,up,536,536,test,37,37,TRUE,0
22,mt,2,86,586,TRUE,center,left,neutral,up,586,586,test,37,37,TRUE,0
22,mt,2,87,735,TRUE,center,right,incongruent,down,735,735,test,39,39,TRUE,0
22,mt,2,88,453,TRUE,spatial,left,neutral,down,453,453,test,37,37,TRUE,0
22,mt,2,89,560,TRUE,center,left,congruent,up,560,560,test,37,37,TRUE,0
22,mt,2,90,463,TRUE,double,left,congruent,up,463,463,test,37,37,TRUE,0
22,mt,2,91,385,TRUE,double,left,neutral,down,385,385,test,37,37,TRUE,0
22,mt,2,92,424,TRUE,nocue,left,congruent,down,424,424,test,37,37,TRUE,0
