study,p,group,t,trial_num,rt,block_duration,stim_duration,correct,correct_response,flanker_middle_direction,flanker_type,flanker_location,cue
3,s3p35,meditation,2,58,788,788,788,true,39,right,incongruent,down,nocue
3,s3p35,meditation,2,59,569,569,569,true,39,right,neutral,up,center
3,s3p35,meditation,2,60,583,583,583,true,39,right,incongruent,down,spatial
3,s3p35,meditation,2,61,627,627,627,true,39,right,neutral,down,nocue
3,s3p35,meditation,2,62,707,707,707,true,37,left,neutral,up,double
3,s3p35,meditation,2,63,483,483,483,true,37,left,congruent,up,double
3,s3p35,meditation,2,64,649,649,649,true,39,right,neutral,down,spatial
3,s3p35,meditation,2,65,620,620,620,true,39,right,incongruent,up,double
3,s3p35,meditation,2,66,650,650,650,true,39,right,congruent,down,center
3,s3p35,meditation,2,67,487,487,487,true,37,left,neutral,up,nocue
3,s3p35,meditation,2,68,466,466,466,true,39,right,congruent,up,spatial
3,s3p35,meditation,2,69,535,535,535,true,39,right,incongruent,up,center
3,s3p35,meditation,2,70,509,509,509,true,37,left,congruent,up,spatial
3,s3p35,meditation,2,71,707,707,707,true,39,right,incongruent,down,center
3,s3p35,meditation,2,72,430,430,430,true,39,right,neutral,up,spatial
3,s3p35,meditation,2,73,426,426,426,true,39,right,incongruent,up,spatial
3,s3p35,meditation,2,74,553,553,553,true,39,right,congruent,down,double
3,s3p35,meditation,2,75,591,591,591,true,39,right,congruent,down,nocue
3,s3p35,meditation,2,76,526,526,526,true,37,left,incongruent,down,spatial
3,s3p35,meditation,2,77,539,539,539,true,39,right,congruent,up,nocue
3,s3p35,meditation,2,78,431,431,431,true,37,left,neutral,up,spatial
3,s3p35,meditation,2,79,629,629,629,true,39,right,neutral,down,double
3,s3p35,meditation,2,80,471,471,471,true,37,left,incongruent,up,nocue
3,s3p35,meditation,2,81,626,626,626,true,37,left,congruent,down,double
3,s3p35,meditation,2,82,860,860,860,true,37,left,incongruent,down,nocue
3,s3p35,meditation,2,83,698,698,698,true,37,left,incongruent,up,double
3,s3p35,meditation,2,84,711,711,711,true,39,right,incongruent,down,double
3,s3p35,meditation,2,85,529,529,529,true,37,left,neutral,down,spatial
3,s3p35,meditation,2,86,545,545,545,true,37,left,neutral,down,nocue
3,s3p35,meditation,2,87,495,495,495,true,37,left,congruent,up,nocue
3,s3p35,meditation,2,88,513,513,513,true,37,left,congruent,down,center
3,s3p35,meditation,2,89,504,504,504,true,39,right,congruent,up,double
3,s3p35,meditation,2,90,622,622,622,true,39,right,congruent,down,spatial
3,s3p35,meditation,2,91,802,802,802,true,39,right,neutral,down,center
3,s3p35,meditation,2,93,730,730,730,true,37,left,neutral,down,double
3,s3p35,meditation,2,94,800,800,800,true,39,right,congruent,up,center
3,s3p35,meditation,2,95,513,513,513,true,37,left,incongruent,up,spatial
3,s3p35,meditation,2,96,438,438,438,true,37,left,congruent,down,spatial
3,s3p35,meditation,2,97,385,385,385,true,39,right,neutral,up,spatial
3,s3p35,meditation,2,98,430,430,430,true,37,left,incongruent,up,spatial
3,s3p35,meditation,2,99,569,569,569,true,37,left,congruent,down,nocue
3,s3p35,meditation,2,100,542,542,542,true,39,right,neutral,up,nocue
3,s3p35,meditation,2,101,406,406,406,true,39,right,neutral,up,double
3,s3p35,meditation,2,102,382,382,382,true,37,left,neutral,up,nocue
3,s3p35,meditation,2,103,606,606,606,true,37,left,congruent,down,center
3,s3p35,meditation,2,104,532,532,532,true,39,right,congruent,up,center
3,s3p35,meditation,2,105,509,509,509,true,37,left,congruent,down,double
3,s3p35,meditation,2,106,471,471,471,true,37,left,incongruent,down,double
3,s3p35,meditation,2,107,442,442,442,true,37,left,neutral,down,double
3,s3p35,meditation,2,108,575,575,575,true,39,right,neutral,down,spatial
3,s3p35,meditation,2,109,404,404,404,true,37,left,neutral,down,spatial
3,s3p35,meditation,2,110,531,531,531,true,37,left,incongruent,down,center
3,s3p35,meditation,2,111,726,726,726,true,39,right,neutral,down,double
3,s3p35,meditation,2,112,693,693,693,true,39,right,neutral,down,center
3,s3p35,meditation,2,113,580,580,580,true,39,right,congruent,up,spatial
3,s3p35,meditation,2,114,620,620,620,true,37,left,incongruent,up,double
3,s3p35,meditation,2,115,667,667,667,true,37,left,neutral,down,nocue
3,s3p35,meditation,2,116,839,839,839,true,39,right,neutral,up,center
3,s3p35,meditation,2,117,480,480,480,true,39,right,incongruent,up,center
3,s3p35,meditation,2,118,837,837,837,true,37,left,congruent,up,nocue
3,s3p35,meditation,2,119,539,539,539,true,39,right,congruent,down,double
3,s3p35,meditation,2,120,695,695,695,true,39,right,incongruent,up,spatial
3,s3p35,meditation,2,121,497,497,497,true,37,left,congruent,up,center
3,s3p35,meditation,2,122,552,552,552,true,39,right,incongruent,up,double
3,s3p35,meditation,2,123,674,674,674,true,37,left,incongruent,up,center
3,s3p35,meditation,2,124,794,794,794,true,37,left,neutral,down,center
3,s3p35,meditation,2,125,695,695,695,true,39,right,incongruent,up,nocue
3,s3p35,meditation,2,126,709,709,709,true,39,right,congruent,down,center
3,s3p35,meditation,2,127,663,663,663,true,39,right,incongruent,down,spatial
3,s3p35,meditation,2,128,629,629,629,true,39,right,neutral,down,nocue
3,s3p35,meditation,2,129,549,549,549,true,39,right,congruent,down,nocue
3,s3p35,meditation,2,130,529,529,529,true,37,left,congruent,up,spatial
3,s3p35,meditation,2,131,683,683,683,true,39,right,incongruent,down,center
3,s3p35,meditation,2,132,394,394,394,true,37,left,congruent,down,spatial
3,s3p35,meditation,2,133,621,621,621,true,39,right,incongruent,down,nocue
3,s3p35,meditation,2,134,413,413,413,true,37,left,neutral,up,double
3,s3p35,meditation,2,135,490,490,490,true,37,left,incongruent,down,spatial
3,s3p35,meditation,2,136,459,459,459,true,39,right,congruent,down,spatial
3,s3p35,meditation,2,137,675,675,675,true,37,left,incongruent,up,nocue
3,s3p35,meditation,2,138,679,679,679,true,37,left,neutral,up,center
3,s3p35,meditation,2,140,824,824,824,true,39,right,congruent,up,double
3,s3p35,meditation,2,141,877,877,877,true,37,left,congruent,up,double
3,s3p35,meditation,2,142,443,443,443,true,37,left,neutral,up,spatial
3,s3p35,meditation,2,143,644,644,644,true,37,left,incongruent,down,nocue
3,s3p35,meditation,2,144,498,498,498,true,39,right,congruent,up,nocue
3,s3p36,meditation,2,1,627,627,627,true,37,left,neutral,down,nocue
3,s3p36,meditation,2,2,453,453,453,true,39,right,congruent,down,spatial
3,s3p36,meditation,2,3,724,724,724,true,39,right,congruent,up,nocue
3,s3p36,meditation,2,4,437,437,437,true,39,right,incongruent,up,spatial
3,s3p36,meditation,2,5,676,676,676,true,37,left,incongruent,up,center
3,s3p36,meditation,2,6,744,744,744,true,39,right,incongruent,down,nocue
3,s3p36,meditation,2,7,423,423,423,true,37,left,congruent,up,spatial
3,s3p36,meditation,2,8,723,723,723,true,37,left,incongruent,up,nocue
3,s3p36,meditation,2,9,488,488,488,true,39,right,incongruent,down,spatial
3,s3p36,meditation,2,10,666,666,666,true,39,right,incongruent,down,center
3,s3p36,meditation,2,11,634,634,634,true,37,left,incongruent,up,double
3,s3p36,meditation,2,12,728,728,728,true,39,right,neutral,up,nocue
3,s3p36,meditation,2,13,563,563,563,true,39,right,congruent,down,center
3,s3p36,meditation,2,14,702,702,702,true,39,right,incongruent,up,nocue
3,s3p36,meditation,2,15,674,674,674,true,39,right,incongruent,up,center
3,s3p36,meditation,2,16,491,491,491,true,39,right,congruent,up,spatial
3,s3p36,meditation,2,17,852,852,852,true,37,left,incongruent,down,center
3,s3p36,meditation,2,18,525,525,525,true,39,right,neutral,down,spatial
3,s3p36,meditation,2,19,702,702,702,true,39,right,congruent,down,nocue
3,s3p36,meditation,2,20,512,512,512,true,39,right,neutral,down,double
3,s3p36,meditation,2,21,535,535,535,true,37,left,incongruent,down,spatial
3,s3p36,meditation,2,22,606,606,606,true,37,left,neutral,down,double
3,s3p36,meditation,2,23,792,792,792,true,37,left,incongruent,down,double
3,s3p36,meditation,2,24,662,662,662,true,37,left,congruent,down,center
3,s3p36,meditation,2,25,559,559,559,true,37,left,neutral,up,double
3,s3p36,meditation,2,26,588,588,588,true,39,right,neutral,down,nocue
3,s3p36,meditation,2,27,634,634,634,true,39,right,neutral,down,center
3,s3p36,meditation,2,28,503,503,503,true,39,right,incongruent,up,double
3,s3p36,meditation,2,29,602,602,602,true,37,left,neutral,down,center
3,s3p36,meditation,2,30,571,571,571,true,37,left,congruent,down,spatial
3,s3p36,meditation,2,31,535,535,535,true,37,left,congruent,up,double
3,s3p36,meditation,2,32,550,550,550,true,37,left,neutral,up,nocue
3,s3p36,meditation,2,33,551,551,551,true,37,left,neutral,down,spatial
3,s3p36,meditation,2,34,520,520,520,true,37,left,congruent,down,double
3,s3p36,meditation,2,35,437,437,437,true,37,left,congruent,up,center
3,s3p36,meditation,2,36,543,543,543,true,37,left,neutral,up,center
3,s3p36,meditation,2,38,595,595,595,true,37,left,congruent,up,nocue
3,s3p36,meditation,2,39,695,695,695,true,37,left,congruent,down,nocue
3,s3p36,meditation,2,40,707,707,707,true,39,right,incongruent,down,double
3,s3p36,meditation,2,41,435,435,435,true,37,left,incongruent,up,spatial
3,s3p36,meditation,2,42,891,891,891,true,37,left,incongruent,down,nocue
3,s3p36,meditation,2,43,442,442,442,true,39,right,neutral,up,center
3,s3p36,meditation,2,44,450,450,450,true,39,right,congruent,down,double
3,s3p36,meditation,2,46,730,730,730,true,39,right,neutral,up,spatial
3,s3p36,meditation,2,47,515,515,515,true,39,right,congruent,up,double
3,s3p36,meditation,2,48,565,565,565,true,37,left,neutral,up,spatial
3,s3p36,meditation,2,49,438,438,438,true,39,right,neutral,up,spatial
3,s3p36,meditation,2,50,421,421,421,true,37,left,incongruent,down,spatial
3,s3p36,meditation,2,51,702,702,702,true,37,left,incongruent,up,nocue
3,s3p36,meditation,2,52,624,624,624,true,39,right,incongruent,up,nocue
3,s3p36,meditation,2,53,658,658,658,true,39,right,congruent,up,nocue
3,s3p36,meditation,2,54,587,587,587,true,37,left,neutral,down,double
3,s3p36,meditation,2,55,652,652,652,true,37,left,neutral,down,spatial
3,s3p36,meditation,2,56,577,577,577,true,39,right,neutral,up,nocue
3,s3p36,meditation,2,57,537,537,537,true,39,right,congruent,down,spatial
3,s3p36,meditation,2,58,653,653,653,true,37,left,neutral,up,nocue
3,s3p36,meditation,2,59,545,545,545,true,39,right,congruent,down,center
3,s3p36,meditation,2,60,682,682,682,true,39,right,neutral,down,double
3,s3p36,meditation,2,61,869,869,869,true,39,right,incongruent,down,spatial
3,s3p36,meditation,2,62,516,516,516,true,39,right,congruent,down,double
3,s3p36,meditation,2,63,711,711,711,true,37,left,neutral,up,double
3,s3p36,meditation,2,64,795,795,795,true,39,right,incongruent,up,double
3,s3p36,meditation,2,65,716,716,716,true,37,left,incongruent,down,nocue
3,s3p36,meditation,2,66,561,561,561,true,39,right,incongruent,down,nocue
3,s3p36,meditation,2,67,737,737,737,true,37,left,congruent,up,center
3,s3p36,meditation,2,68,676,676,676,true,39,right,incongruent,up,center
3,s3p36,meditation,2,69,660,660,660,true,39,right,congruent,up,center
3,s3p36,meditation,2,70,647,647,647,true,39,right,neutral,up,center
3,s3p36,meditation,2,71,661,661,661,true,37,left,neutral,down,nocue
3,s3p36,meditation,2,72,560,560,560,true,37,left,incongruent,up,double
3,s3p36,meditation,2,73,463,463,463,true,37,left,congruent,down,spatial
3,s3p36,meditation,2,74,675,675,675,true,37,left,congruent,down,nocue
3,s3p36,meditation,2,75,611,611,611,true,37,left,incongruent,up,spatial
3,s3p36,meditation,2,76,632,632,632,true,37,left,congruent,down,double
3,s3p36,meditation,2,77,885,885,885,true,37,left,incongruent,down,double
3,s3p36,meditation,2,78,679,679,679,true,37,left,incongruent,down,center
3,s3p36,meditation,2,79,527,527,527,true,39,right,congruent,up,spatial
3,s3p36,meditation,2,80,432,432,432,true,37,left,neutral,up,spatial
3,s3p36,meditation,2,81,670,670,670,true,39,right,incongruent,down,double
3,s3p36,meditation,2,82,989,989,989,true,37,left,congruent,up,spatial
3,s3p36,meditation,2,83,679,679,679,true,37,left,incongruent,up,center
3,s3p36,meditation,2,84,556,556,556,true,37,left,neutral,up,center
3,s3p36,meditation,2,85,910,910,910,true,39,right,congruent,down,nocue
3,s3p36,meditation,2,86,418,418,418,true,37,left,congruent,up,double
3,s3p36,meditation,2,87,889,889,889,true,39,right,neutral,down,center
3,s3p36,meditation,2,89,517,517,517,true,39,right,neutral,down,spatial
3,s3p36,meditation,2,90,577,577,577,true,39,right,incongruent,down,center
3,s3p36,meditation,2,91,720,720,720,true,37,left,congruent,up,nocue
3,s3p36,meditation,2,92,843,843,843,true,39,right,incongruent,up,spatial
3,s3p36,meditation,2,93,652,652,652,true,39,right,neutral,down,nocue
3,s3p36,meditation,2,94,689,689,689,true,37,left,neutral,down,center
3,s3p36,meditation,2,95,343,343,343,true,39,right,congruent,up,double
3,s3p36,meditation,2,96,587,587,587,true,37,left,congruent,down,center
3,s3p36,meditation,2,97,482,482,482,true,37,left,congruent,up,double
3,s3p36,meditation,2,98,538,538,538,true,37,left,neutral,down,center
3,s3p36,meditation,2,99,551,551,551,true,39,right,congruent,down,spatial
3,s3p36,meditation,2,100,438,438,438,true,39,right,congruent,up,center
3,s3p36,meditation,2,101,446,446,446,true,37,left,congruent,down,spatial
3,s3p36,meditation,2,103,387,387,387,true,37,left,incongruent,down,spatial
3,s3p36,meditation,2,104,690,690,690,true,37,left,congruent,down,nocue
3,s3p36,meditation,2,105,737,737,737,true,39,right,congruent,down,center
3,s3p36,meditation,2,106,637,637,637,true,39,right,neutral,down,double
3,s3p36,meditation,2,107,628,628,628,true,39,right,incongruent,up,spatial
3,s3p36,meditation,2,108,604,604,604,true,39,right,neutral,up,nocue
3,s3p36,meditation,2,109,749,749,749,true,39,right,neutral,down,nocue
3,s3p36,meditation,2,110,755,755,755,true,39,right,incongruent,down,nocue
3,s3p36,meditation,2,111,691,691,691,true,37,left,neutral,up,center
3,s3p36,meditation,2,112,739,739,739,true,37,left,neutral,up,nocue
3,s3p36,meditation,2,113,614,614,614,true,37,left,neutral,down,double
3,s3p36,meditation,2,114,645,645,645,true,37,left,neutral,up,spatial
3,s3p36,meditation,2,115,535,535,535,true,37,left,neutral,down,nocue
3,s3p36,meditation,2,116,520,520,520,true,39,right,congruent,down,double
3,s3p36,meditation,2,117,618,618,618,true,37,left,congruent,up,center
3,s3p36,meditation,2,118,723,723,723,true,37,left,incongruent,down,double
3,s3p36,meditation,2,119,346,346,346,true,39,right,congruent,up,spatial
3,s3p36,meditation,2,120,727,727,727,true,39,right,incongruent,up,double
3,s3p36,meditation,2,121,619,619,619,true,39,right,neutral,down,spatial
3,s3p36,meditation,2,122,581,581,581,true,39,right,neutral,up,center
3,s3p36,meditation,2,123,758,758,758,true,37,left,congruent,down,double
3,s3p36,meditation,2,124,652,652,652,true,37,left,neutral,up,double
3,s3p36,meditation,2,125,636,636,636,true,39,right,congruent,up,double
3,s3p36,meditation,2,126,590,590,590,true,39,right,neutral,up,double
3,s3p36,meditation,2,127,650,650,650,true,37,left,incongruent,up,nocue
3,s3p36,meditation,2,128,607,607,607,true,37,left,incongruent,up,center
3,s3p36,meditation,2,129,678,678,678,true,39,right,incongruent,down,double
3,s3p36,meditation,2,130,911,911,911,true,37,left,incongruent,down,nocue
3,s3p36,meditation,2,131,838,838,838,true,37,left,incongruent,down,center
3,s3p36,meditation,2,132,592,592,592,true,39,right,neutral,down,center
3,s3p36,meditation,2,133,809,809,809,true,39,right,incongruent,up,center
3,s3p36,meditation,2,134,864,864,864,true,39,right,neutral,up,spatial
3,s3p36,meditation,2,136,595,595,595,true,37,left,neutral,down,spatial
3,s3p36,meditation,2,137,598,598,598,true,39,right,incongruent,down,spatial
3,s3p36,meditation,2,138,1010,1010,1010,true,39,right,incongruent,up,nocue
3,s3p36,meditation,2,139,933,933,933,true,39,right,congruent,up,nocue
3,s3p36,meditation,2,140,659,659,659,true,39,right,incongruent,down,center
3,s3p36,meditation,2,141,714,714,714,true,37,left,incongruent,up,double
3,s3p36,meditation,2,142,745,745,745,true,37,left,congruent,up,nocue
3,s3p36,meditation,2,143,789,789,789,true,37,left,congruent,up,spatial
3,s3p38,control,2,1,579,579,579,true,39,right,neutral,down,nocue
3,s3p38,control,2,2,759,759,759,true,37,left,incongruent,down,center
3,s3p38,control,2,3,560,560,560,true,37,left,neutral,down,center
3,s3p38,control,2,5,596,596,596,true,37,left,neutral,down,nocue
3,s3p38,control,2,6,656,656,656,true,37,left,incongruent,up,nocue
3,s3p38,control,2,7,616,616,616,true,37,left,congruent,up,double
3,s3p38,control,2,8,654,654,654,true,39,right,neutral,up,center
3,s3p38,control,2,9,568,568,568,true,39,right,incongruent,up,spatial
3,s3p38,control,2,10,786,786,786,true,39,right,incongruent,up,center
3,s3p38,control,2,11,861,861,861,true,39,right,congruent,down,double
3,s3p38,control,2,12,541,541,541,true,37,left,neutral,up,nocue
3,s3p38,control,2,13,699,699,699,true,37,left,congruent,up,center
3,s3p38,control,2,14,516,516,516,true,39,right,neutral,up,spatial
3,s3p38,control,2,15,703,703,703,true,37,left,incongruent,down,double
3,s3p38,control,2,16,610,610,610,true,37,left,congruent,up,nocue
3,s3p38,control,2,17,788,788,788,true,39,right,incongruent,down,double
3,s3p38,control,2,18,740,740,740,true,39,right,incongruent,down,spatial
3,s3p38,control,2,19,928,928,928,true,37,left,congruent,up,spatial
3,s3p38,control,2,20,701,701,701,true,37,left,neutral,down,spatial
3,s3p38,control,2,21,890,890,890,true,39,right,neutral,up,double
3,s3p38,control,2,22,624,624,624,true,37,left,incongruent,down,nocue
3,s3p38,control,2,23,588,588,588,true,37,left,incongruent,down,spatial
3,s3p38,control,2,24,576,576,576,true,37,left,congruent,down,spatial
3,s3p38,control,2,25,762,762,762,true,39,right,congruent,up,center
3,s3p38,control,2,26,700,700,700,true,39,right,neutral,up,nocue
3,s3p38,control,2,27,686,686,686,true,37,left,congruent,down,double
3,s3p38,control,2,28,729,729,729,true,37,left,incongruent,up,double
3,s3p38,control,2,29,1005,1005,1005,true,37,left,neutral,up,center
3,s3p38,control,2,30,616,616,616,true,37,left,congruent,down,center
3,s3p38,control,2,31,734,734,734,true,39,right,incongruent,up,double
