"rt","key_press","block_duration","possible_responses","stim_duration","exp_stage","correct","correct_response","flanker_middle_direction","flanker_type","flanker_location","cue","trial_num","p","t","condition","experience","current","breath","group"
1004,37,1004,"37,39",1004,"test","true",37,"left","neutral","up","center",82,"7","2","Control","High","Medium","Low","Reading"
614,37,614,"37,39",614,"test","true",37,"left","congruent","up","center",83,"7","2","Control","High","Medium","Low","Reading"
537,37,537,"37,39",537,"test","true",37,"left","neutral","up","nocue",84,"7","2","Control","High","Medium","Low","Reading"
724,39,724,"37,39",724,"test","true",39,"right","incongruent","up","double",85,"7","2","Control","High","Medium","Low","Reading"
685,39,685,"37,39",685,"test","true",39,"right","congruent","up","spatial",86,"7","2","Control","High","Medium","Low","Reading"
1010,39,1010,"37,39",1010,"test","true",39,"right","incongruent","down","center",87,"7","2","Control","High","Medium","Low","Reading"
731,37,731,"37,39",731,"test","true",37,"left","neutral","down","nocue",88,"7","2","Control","High","Medium","Low","Reading"
665,39,665,"37,39",665,"test","true",39,"right","neutral","up","nocue",89,"7","2","Control","High","Medium","Low","Reading"
896,39,896,"37,39",896,"test","true",39,"right","incongruent","up","center",90,"7","2","Control","High","Medium","Low","Reading"
744,39,744,"37,39",744,"test","true",39,"right","neutral","up","center",91,"7","2","Control","High","Medium","Low","Reading"
1112,39,1112,"37,39",1112,"test","true",39,"right","neutral","down","center",92,"7","2","Control","High","Medium","Low","Reading"
935,39,935,"37,39",935,"test","true",39,"right","neutral","down","double",93,"7","2","Control","High","Medium","Low","Reading"
651,37,651,"37,39",651,"test","true",37,"left","incongruent","down","spatial",94,"7","2","Control","High","Medium","Low","Reading"
628,39,628,"37,39",628,"test","true",39,"right","congruent","up","double",95,"7","2","Control","High","Medium","Low","Reading"
708,39,708,"37,39",708,"test","true",39,"right","incongruent","down","spatial",96,"7","2","Control","High","Medium","Low","Reading"
1118,39,1118,"37,39",1118,"test","true",39,"right","incongruent","down","nocue",97,"7","2","Control","High","Medium","Low","Reading"
749,39,749,"37,39",749,"test","true",39,"right","congruent","up","center",98,"7","2","Control","High","Medium","Low","Reading"
681,39,681,"37,39",681,"test","true",39,"right","neutral","up","spatial",99,"7","2","Control","High","Medium","Low","Reading"
792,37,792,"37,39",792,"test","true",37,"left","neutral","down","nocue",100,"7","2","Control","High","Medium","Low","Reading"
963,37,963,"37,39",963,"test","true",37,"left","incongruent","up","center",101,"7","2","Control","High","Medium","Low","Reading"
711,39,711,"37,39",711,"test","true",39,"right","neutral","down","nocue",102,"7","2","Control","High","Medium","Low","Reading"
954,37,954,"37,39",954,"test","true",37,"left","incongruent","down","nocue",103,"7","2","Control","High","Medium","Low","Reading"
887,37,887,"37,39",887,"test","true",37,"left","neutral","down","double",104,"7","2","Control","High","Medium","Low","Reading"
712,39,712,"37,39",712,"test","true",39,"right","congruent","up","spatial",105,"7","2","Control","High","Medium","Low","Reading"
828,39,828,"37,39",828,"test","true",39,"right","congruent","up","double",106,"7","2","Control","High","Medium","Low","Reading"
672,37,672,"37,39",672,"test","true",37,"left","congruent","up","center",107,"7","2","Control","High","Medium","Low","Reading"
828,37,828,"37,39",828,"test","true",37,"left","congruent","down","spatial",108,"7","2","Control","High","Medium","Low","Reading"
669,37,669,"37,39",669,"test","true",37,"left","neutral","up","double",109,"7","2","Control","High","Medium","Low","Reading"
897,37,897,"37,39",897,"test","true",37,"left","incongruent","down","spatial",110,"7","2","Control","High","Medium","Low","Reading"
842,39,842,"37,39",842,"test","true",39,"right","congruent","up","nocue",111,"7","2","Control","High","Medium","Low","Reading"
1017,39,1017,"37,39",1017,"test","true",39,"right","incongruent","down","spatial",112,"7","2","Control","High","Medium","Low","Reading"
860,37,860,"37,39",860,"test","true",37,"left","neutral","up","spatial",113,"7","2","Control","High","Medium","Low","Reading"
806,39,806,"37,39",806,"test","true",39,"right","congruent","down","double",114,"7","2","Control","High","Medium","Low","Reading"
952,37,952,"37,39",952,"test","true",37,"left","neutral","up","nocue",115,"7","2","Control","High","Medium","Low","Reading"
1114,37,1114,"37,39",1114,"test","true",37,"left","incongruent","down","center",116,"7","2","Control","High","Medium","Low","Reading"
960,37,960,"37,39",960,"test","true",37,"left","neutral","down","center",117,"7","2","Control","High","Medium","Low","Reading"
815,39,815,"37,39",815,"test","true",39,"right","neutral","up","double",118,"7","2","Control","High","Medium","Low","Reading"
824,37,824,"37,39",824,"test","true",37,"left","congruent","down","center",119,"7","2","Control","High","Medium","Low","Reading"
823,39,823,"37,39",823,"test","true",39,"right","congruent","down","spatial",120,"7","2","Control","High","Medium","Low","Reading"
927,39,927,"37,39",927,"test","true",39,"right","neutral","down","double",121,"7","2","Control","High","Medium","Low","Reading"
789,39,789,"37,39",789,"test","true",39,"right","neutral","up","nocue",122,"7","2","Control","High","Medium","Low","Reading"
879,39,879,"37,39",879,"test","true",39,"right","congruent","down","center",123,"7","2","Control","High","Medium","Low","Reading"
920,39,920,"37,39",920,"test","true",39,"right","neutral","up","center",124,"7","2","Control","High","Medium","Low","Reading"
850,39,850,"37,39",850,"test","true",39,"right","incongruent","up","spatial",125,"7","2","Control","High","Medium","Low","Reading"
992,37,992,"37,39",992,"test","true",37,"left","congruent","down","double",126,"7","2","Control","High","Medium","Low","Reading"
1008,39,1008,"37,39",1008,"test","true",39,"right","incongruent","down","double",128,"7","2","Control","High","Medium","Low","Reading"
1056,39,1056,"37,39",1056,"test","true",39,"right","incongruent","up","nocue",129,"7","2","Control","High","Medium","Low","Reading"
1017,39,1017,"37,39",1017,"test","true",39,"right","incongruent","down","center",130,"7","2","Control","High","Medium","Low","Reading"
1022,39,1022,"37,39",1022,"test","true",39,"right","incongruent","up","center",131,"7","2","Control","High","Medium","Low","Reading"
782,37,782,"37,39",782,"test","true",37,"left","congruent","down","nocue",132,"7","2","Control","High","Medium","Low","Reading"
897,37,897,"37,39",897,"test","true",37,"left","neutral","up","center",133,"7","2","Control","High","Medium","Low","Reading"
1246,37,1246,"37,39",1246,"test","true",37,"left","incongruent","up","nocue",134,"7","2","Control","High","Medium","Low","Reading"
807,39,807,"37,39",807,"test","true",39,"right","congruent","down","nocue",135,"7","2","Control","High","Medium","Low","Reading"
806,39,806,"37,39",806,"test","true",39,"right","neutral","down","spatial",136,"7","2","Control","High","Medium","Low","Reading"
719,37,719,"37,39",719,"test","true",37,"left","congruent","up","double",137,"7","2","Control","High","Medium","Low","Reading"
699,37,699,"37,39",699,"test","true",37,"left","congruent","up","nocue",138,"7","2","Control","High","Medium","Low","Reading"
892,37,892,"37,39",892,"test","true",37,"left","incongruent","up","double",139,"7","2","Control","High","Medium","Low","Reading"
1315,39,1315,"37,39",1315,"test","true",39,"right","incongruent","up","double",140,"7","2","Control","High","Medium","Low","Reading"
762,37,762,"37,39",762,"test","true",37,"left","congruent","up","spatial",141,"7","2","Control","High","Medium","Low","Reading"
1084,37,1084,"37,39",1084,"test","true",37,"left","incongruent","down","double",143,"7","2","Control","High","Medium","Low","Reading"
814,37,814,"37,39",814,"test","true",37,"left","neutral","down","spatial",144,"7","2","Control","High","Medium","Low","Reading"
933,39,933,"37,39",933,"test","true",39,"right","neutral","down","double",1,"8","1","Meditation","Low","Medium","HIgh","FAM"
812,37,812,"37,39",812,"test","true",37,"left","neutral","up","nocue",2,"8","1","Meditation","Low","Medium","HIgh","FAM"
1054,39,1054,"37,39",1054,"test","true",39,"right","incongruent","down","double",3,"8","1","Meditation","Low","Medium","HIgh","FAM"
651,39,651,"37,39",651,"test","true",39,"right","congruent","down","spatial",4,"8","1","Meditation","Low","Medium","HIgh","FAM"
755,37,755,"37,39",755,"test","true",37,"left","incongruent","up","double",5,"8","1","Meditation","Low","Medium","HIgh","FAM"
579,39,579,"37,39",579,"test","true",39,"right","neutral","down","spatial",6,"8","1","Meditation","Low","Medium","HIgh","FAM"
777,37,777,"37,39",777,"test","true",37,"left","incongruent","up","nocue",7,"8","1","Meditation","Low","Medium","HIgh","FAM"
915,39,915,"37,39",915,"test","true",39,"right","congruent","up","nocue",8,"8","1","Meditation","Low","Medium","HIgh","FAM"
850,39,850,"37,39",850,"test","true",39,"right","congruent","down","nocue",9,"8","1","Meditation","Low","Medium","HIgh","FAM"
921,37,921,"37,39",921,"test","true",37,"left","incongruent","down","center",10,"8","1","Meditation","Low","Medium","HIgh","FAM"
601,37,601,"37,39",601,"test","true",37,"left","neutral","down","nocue",11,"8","1","Meditation","Low","Medium","HIgh","FAM"
813,39,813,"37,39",813,"test","true",39,"right","neutral","up","nocue",12,"8","1","Meditation","Low","Medium","HIgh","FAM"
700,39,700,"37,39",700,"test","true",39,"right","incongruent","up","spatial",13,"8","1","Meditation","Low","Medium","HIgh","FAM"
952,37,952,"37,39",952,"test","true",37,"left","neutral","down","double",14,"8","1","Meditation","Low","Medium","HIgh","FAM"
1007,39,1007,"37,39",1007,"test","true",39,"right","incongruent","down","center",15,"8","1","Meditation","Low","Medium","HIgh","FAM"
622,37,622,"37,39",622,"test","true",37,"left","congruent","up","spatial",16,"8","1","Meditation","Low","Medium","HIgh","FAM"
497,37,497,"37,39",497,"test","true",37,"left","neutral","up","spatial",17,"8","1","Meditation","Low","Medium","HIgh","FAM"
710,37,710,"37,39",710,"test","true",37,"left","congruent","up","center",18,"8","1","Meditation","Low","Medium","HIgh","FAM"
743,39,743,"37,39",743,"test","true",39,"right","congruent","up","center",19,"8","1","Meditation","Low","Medium","HIgh","FAM"
988,37,988,"37,39",988,"test","true",37,"left","incongruent","down","nocue",20,"8","1","Meditation","Low","Medium","HIgh","FAM"
954,39,954,"37,39",954,"test","true",39,"right","incongruent","up","center",21,"8","1","Meditation","Low","Medium","HIgh","FAM"
788,37,788,"37,39",788,"test","true",37,"left","neutral","down","center",22,"8","1","Meditation","Low","Medium","HIgh","FAM"
690,39,690,"37,39",690,"test","true",39,"right","congruent","down","center",23,"8","1","Meditation","Low","Medium","HIgh","FAM"
734,39,734,"37,39",734,"test","true",39,"right","congruent","up","spatial",24,"8","1","Meditation","Low","Medium","HIgh","FAM"
658,37,658,"37,39",658,"test","true",37,"left","congruent","down","spatial",25,"8","1","Meditation","Low","Medium","HIgh","FAM"
1041,39,1041,"37,39",1041,"test","true",39,"right","incongruent","down","nocue",26,"8","1","Meditation","Low","Medium","HIgh","FAM"
496,37,496,"37,39",496,"test","true",37,"left","neutral","down","spatial",27,"8","1","Meditation","Low","Medium","HIgh","FAM"
739,39,739,"37,39",739,"test","true",39,"right","congruent","up","double",28,"8","1","Meditation","Low","Medium","HIgh","FAM"
579,37,579,"37,39",579,"test","true",37,"left","congruent","up","double",29,"8","1","Meditation","Low","Medium","HIgh","FAM"
744,39,744,"37,39",744,"test","true",39,"right","incongruent","up","double",30,"8","1","Meditation","Low","Medium","HIgh","FAM"
1025,39,1025,"37,39",1025,"test","true",39,"right","neutral","down","nocue",31,"8","1","Meditation","Low","Medium","HIgh","FAM"
885,37,885,"37,39",885,"test","true",37,"left","congruent","down","double",32,"8","1","Meditation","Low","Medium","HIgh","FAM"
653,39,653,"37,39",653,"test","true",39,"right","neutral","up","spatial",33,"8","1","Meditation","Low","Medium","HIgh","FAM"
768,39,768,"37,39",768,"test","true",39,"right","congruent","down","double",34,"8","1","Meditation","Low","Medium","HIgh","FAM"
781,39,781,"37,39",781,"test","true",39,"right","neutral","up","double",35,"8","1","Meditation","Low","Medium","HIgh","FAM"
711,37,711,"37,39",711,"test","true",37,"left","congruent","up","nocue",36,"8","1","Meditation","Low","Medium","HIgh","FAM"
736,37,736,"37,39",736,"test","true",37,"left","congruent","down","nocue",37,"8","1","Meditation","Low","Medium","HIgh","FAM"
781,37,781,"37,39",781,"test","true",37,"left","incongruent","up","spatial",38,"8","1","Meditation","Low","Medium","HIgh","FAM"
744,39,744,"37,39",744,"test","true",39,"right","neutral","up","center",39,"8","1","Meditation","Low","Medium","HIgh","FAM"
795,37,795,"37,39",795,"test","true",37,"left","incongruent","down","spatial",40,"8","1","Meditation","Low","Medium","HIgh","FAM"
595,37,595,"37,39",595,"test","true",37,"left","neutral","up","double",41,"8","1","Meditation","Low","Medium","HIgh","FAM"
916,39,916,"37,39",916,"test","true",39,"right","neutral","down","center",42,"8","1","Meditation","Low","Medium","HIgh","FAM"
910,37,910,"37,39",910,"test","true",37,"left","incongruent","up","center",43,"8","1","Meditation","Low","Medium","HIgh","FAM"
634,37,634,"37,39",634,"test","true",37,"left","neutral","up","center",44,"8","1","Meditation","Low","Medium","HIgh","FAM"
821,37,821,"37,39",821,"test","true",37,"left","congruent","down","center",45,"8","1","Meditation","Low","Medium","HIgh","FAM"
899,39,899,"37,39",899,"test","true",39,"right","incongruent","down","spatial",46,"8","1","Meditation","Low","Medium","HIgh","FAM"
804,39,804,"37,39",804,"test","true",39,"right","incongruent","up","nocue",47,"8","1","Meditation","Low","Medium","HIgh","FAM"
899,37,899,"37,39",899,"test","true",37,"left","incongruent","down","double",48,"8","1","Meditation","Low","Medium","HIgh","FAM"
764,39,764,"37,39",764,"test","true",39,"right","neutral","up","double",49,"8","1","Meditation","Low","Medium","HIgh","FAM"
